title,author,tag,rating,rating_count,publisher,publish_date,price,summary,detail_url,cover_url,isbn,pages
我恋禾谷,玉珍,文学,8.7,555,湖南文艺出版社,2025-11-7,45.00元,,https://book.douban.com/subject/37819327/,https://img3.doubanio.com/view/subject/s/public/s35313937.jpg,,
家史,[英] 薇塔·萨克维尔-韦斯特 / 岱鄂,文学,7.6,91,北京联合出版公司,2025-11,59.80元,"☔️“对他而言，世界依然如故。
🍂对我而言，世界灰飞烟灭。”
《激情耗尽》作者、伍尔夫的灵魂伴侣
薇塔·萨克维尔-韦斯特
💐书写挣脱家族禁锢之后，彷徨无依的...",https://book.douban.com/subject/37647064/,https://img3.doubanio.com/view/subject/s/public/s35281937.jpg,,
去吹吹旷野的风,林冬,文学,8.9,335,当代世界出版社,2025-11,59,"这一次，林冬想让诗回归生活。
从自然生灵的脉动，到市井与家常的温情，愿这些充满故事与沉思的字句，能陪伴读者重新审视并接纳自我——从经历中成长，在创造中寻得意...",https://book.douban.com/subject/37811552/,https://img3.doubanio.com/view/subject/s/public/s35296142.jpg,,
今日未崩溃,盖尔·霍尼曼 / 谢静雯,文学,7.9,329,江苏凤凰文艺出版社,2025-11,58.00,艾莉诺·奥利芬特的生活井然有序：工作日八点半到办公室，五点半准时回家；周五采购下一周的食材；周末则独自在家喝酒、吃披萨。她不主动社交，在同事眼中是个独来独往...,https://book.douban.com/subject/37896633/,https://img3.doubanio.com/view/subject/s/public/s35342013.jpg,,
俄国文学,刘文飞,文学,8.2,110,上海译文出版社,2025-11,98.00元,本书是著名俄语翻译家、学者刘文飞教授深耕俄国文学四十余年的总结之作，在书中共梳理了二十多位俄国文学大师的一百多本文学经典，构成了一部贯穿整个俄国文学的指南之...,https://book.douban.com/subject/37532440/,https://img1.doubanio.com/view/subject/s/public/s35302329.jpg,,
其实不识字,杨无锐,文学,9.3,55,天津人民出版社,2025-11,68.00元,这是一本借讲述汉字来重审生活的书。作者借助对汉字的疏解、阐发，提出了一种有意味的汉字观：汉字不只是工具，还蕴含生活哲理。深受大学生喜爱的大学教师杨无锐，为爱...,https://book.douban.com/subject/37646904/,https://img2.doubanio.com/view/subject/s/public/s35301041.jpg,,
鞭子和提灯,陈映真(著)、赵刚(编),文学,8.4,95,九州出版社,2025-11,85.00元,"★阅读陈映真，让我们重新理解自己的时代。
★陈映真1960年代散文、文论精选集大陆首次出版！赵刚教授编选+专文导读，吕正惠教授代跋。台湾当代历史的后街，被暴...",https://book.douban.com/subject/37380000/,https://img9.doubanio.com/view/subject/s/public/s35260904.jpg,,
“文学爆炸”那些年,[西] 哈维·阿延 / 侯健、陈华,文学,8.9,81,生活·读书·新知三联书店,2025-11,99.00元,本书以翔实的采访和档案材料，记录了20世纪60年代至70年代拉丁美洲“文学爆炸”时期的重要作家（如加西亚·马尔克斯、巴尔加斯·略萨、富恩特斯、科塔萨尔等）如...,https://book.douban.com/subject/37396137/,https://img3.doubanio.com/view/subject/s/public/s35266587.jpg,,
圆的变形,[比利时] 乔治·普莱 / 钟牧辰、吕肖璇、闫瑾,文学,9.6,137,北京联合出版公司,2025-11,88,这是一部关于“圆”的文学史。在这部光芒四射的作品中，乔治·普莱以他的博学串连起文艺复兴时代以来的世界文学史、思想史，深度解析了卢梭、巴尔扎克、爱伦·坡、帕斯...,https://book.douban.com/subject/37467464/,https://img3.doubanio.com/view/subject/s/public/s35258852.jpg,,
岩中花述01：我决定，要活得很久,陈鲁豫,文学,8.7,889,湖南文艺出版社,2025-11-1,60.00,"【内容简介】
《我决定，要活得很久》是《岩中花述》系列图书的第一本。作者陈鲁豫与9位经历过低谷或迷惘，又在低谷中长出新的自己的女性对话。既有对自我与生活的反...",https://book.douban.com/subject/37527748/,https://img3.doubanio.com/view/subject/s/public/s35282483.jpg,,
明天开始做出版,[日] 岛田润一郎 / 唐诗,文学,8.0,312,北京联合出版公司,2025-11,59.80元,"💪“抱着重活一次的觉悟，全力以赴地去做些什么。”
梦想破灭、中年无业、亲人离世
一个没有才华也不聪明的普通人
从“为自己做一本书”的小小愿望开始
❤️重新找...",https://book.douban.com/subject/37520400/,https://img3.doubanio.com/view/subject/s/public/s35294553.jpg,,
另一个悟空的西游记,苗子兮,文学,8.5,335,广西师范大学出版社,2025-11,76,"真实版“悟空”，四十年西行路，还原比神话更动人的真实取经故事。
随书附赠精美手绘地图，亲历被遗忘的壮阔史诗。
公元751年，青年武官车奉朝踏上西行路，目的地...",https://book.douban.com/subject/37820388/,https://img3.doubanio.com/view/subject/s/public/s35294572.jpg,,
故纸浮生.1-2,(日)儿岛青 / 藏喜,文学,9.3,2488,百花文艺出版社,2025-11,60.00元,"你现在还会看书吗？
你还会花力气把厚重的实体书搬回家吗？
你可曾买过二手旧书，细细品味书中的喜怒哀乐？

——你与书的联系，就是浮生中的小小乐趣。
本漫画每...",https://book.douban.com/subject/37648813/,https://img3.doubanio.com/view/subject/s/public/s35343423.jpg,,
迷离劫,[美] 大卫·波德维尔 / 徐佳玮,文学,8.9,55,上海人民出版社,2025-10-10,128.00,"非线性时间叙事、多视角和非现实的叙述等技巧长期以来一直是美国流行文化的一部分。曾经被认为很难理解的形式和风格是如何为观众所熟知的？
在本书中，大卫·波德维尔...",https://book.douban.com/subject/37411577/,https://img3.doubanio.com/view/subject/s/public/s35240313.jpg,,
三只忧伤的老虎,[古巴] 吉列尔莫·卡夫雷拉·因凡特 / 范晔,文学,8.5,76,四川人民出版社,2025-10,82,"与《百年孤独》比肩的拉美文学经典
一部由绕口令、文字游戏构成的“不可译奇书”
拉丁美洲的《尤利西斯》，哈瓦那夜店版的《追忆逝水年华》
《百年孤独》译者范晔翻...",https://book.douban.com/subject/37435277/,https://img1.doubanio.com/view/subject/s/public/s35203359.jpg,,
彼得·潘,[英]詹姆斯·马修·巴里、[英]格温妮丝·梅·赫德森 绘、[英国] 詹姆斯·巴里 / 杨静远,文学,8.9,158,江苏凤凰文艺出版社,2025-10,98.00元,"后浪插图经典系列，名家名译名画
收录传世插画，精心打磨译本
“所有的孩子都要长大的，只有一个例外。”
文学史上最著名的“长不大的男孩”
与《爱丽丝》比肩的英...",https://book.douban.com/subject/37561421/,https://img1.doubanio.com/view/subject/s/public/s35261099.jpg,,
外面天气怎么样,蒋在,文学,7.9,154,人民文学出版社,2025-10,59.00元,"《钟山》之星文学奖  西湖新锐文学奖  储吉旺文学奖
青年新锐作家 蒋在 全新力作
在这座偌大的城市，太多声音被人潮淹没，太多心事藏在深夜的出租屋
她们没喊...",https://book.douban.com/subject/37645103/,https://img2.doubanio.com/view/subject/s/public/s35267021.jpg,,
等在雨季,鲍磊,文学,9.4,25,太白文艺出版社,2025-10,62.00元,"关于童年、原生家庭、性别意识、长大成人、职场
还有神秘的阿卡西与外星人
鲍磊2025中短篇小说集《等在雨季》
大千世界的12个小幻想
🌟入选《中国新闻出版广...",https://book.douban.com/subject/37669074/,https://img9.doubanio.com/view/subject/s/public/s35319124.jpg,,
雨后大地,缪睫,文学,8.1,163,广东人民出版社,2025-10,58.00,"返乡青年，躬耕十年，真实记录归园田居的成长与得失
虽然学会了如何播种，但命运与收成同样无法把握
城市容不下肉身，故乡安不下灵魂，是留下还是出走
——————...",https://book.douban.com/subject/37491985/,https://img3.doubanio.com/view/subject/s/public/s35246657.jpg,,
苹果是怎样长成的,[以] 阿摩司·奥兹、[以] 希拉·哈达 / 杜先菊,文学,7.8,128,人民文学出版社,2025-10,49.00,"*以色列国宝作家阿摩司·奥兹的写作课，写给全世界读者最后的信。
*犹太文学编辑希拉·哈达与以色列作家阿摩司·奥兹对谈。
* 关于热爱的书籍与作家，关于如何打...",https://book.douban.com/subject/37517199/,https://img3.doubanio.com/view/subject/s/public/s35287223.jpg,,
极限聊斋,王蒙,文学,8.0,140,四川人民出版社,2025-10,79元,★人民艺术家、茅盾文学奖获得者王蒙以九十载人生阅历与文学功力，对《聊斋志异》进行的一次酣畅淋漓的“神侃”式解读，语言如单口相声般鲜活，北方口语、网络热词信手...,https://book.douban.com/subject/37646903/,https://img1.doubanio.com/view/subject/s/public/s35320989.jpg,,
花窗三十看“西游”,赵毓龙,文学,8.1,166,广西师范大学出版社,2025-10,128元,"日谈公园人气嘉宾、古典文学新锐导师
踏西游故事变迁之旅，求经典名著文化“真经”
“只要你见性志诚，念念回首处，即是灵山。”
————————————
【内容...",https://book.douban.com/subject/37267915/,https://img1.doubanio.com/view/subject/s/public/s35257490.jpg,,
洛特雷阿蒙与萨德,[法]莫里斯·布朗肖 / 尉光吉,文学,8.6,61,上海三联书店,2025-10,65.00,"-编辑推荐-
现代文学批评的典范
法国20世纪文论家莫里斯·布朗肖
重新定位法国文学史上极具争议的人物萨德、洛特雷阿蒙
*
★ 莫里斯·布朗肖，法国20世纪...",https://book.douban.com/subject/37431501/,https://img9.doubanio.com/view/subject/s/public/s35278364.jpg,,
若非，冬季,[加]安妮·卡森 / 黄茜,文学,8.3,172,商务印书馆,2025-10,58,"现在来我身边：将我从凛冽的
忧虑与全心渴望
实现、实现之事中释放。你
做我的盟友。
❄️❄️❄️
💎 从卡森到萨福，横跨2000年的诗人之辨
💎 “在世诸天...",https://book.douban.com/subject/37488715/,https://img1.doubanio.com/view/subject/s/public/s35260590.jpg,,
关于我母亲的谎言,[德] 达妮埃拉·德勒舍尔 / 张龑,文学,8.5,177,上海译文出版社,2025-10,79,"当一个女性的身体成为家庭权力关系的斗争场。
德国图书奖决选作品，直面婚姻与母职中的女性困境。
作为妻子，作为母亲，她的故事消隐在了日复一日的琐碎之间。
记忆...",https://book.douban.com/subject/37497666/,https://img1.doubanio.com/view/subject/s/public/s35287829.jpg,,
太阳和阴影,[法国] 罗杰·格勒尼埃 / 时少仪、陆洵,文学,8.9,84,上海译文出版社,2025-10,88,"● 关于加缪的“通关手册”，一本书解锁加缪所有作品
● 在太阳和阴影之间，在希望和绝望之间，加缪选择坚定地走下去，这就是人生的意义
★《太阳和阴影》既是文学...",https://book.douban.com/subject/37560923/,https://img9.doubanio.com/view/subject/s/public/s35264656.jpg,,
中国长城建造时,[奥地利]弗兰茨·卡夫卡 / 彤雅立,文学,8.2,114,湖南文艺出版社,2025-10,58.00,"🟢黑塞、昆德拉、马尔克斯、余华等挚爱的作家
🟢卡夫卡人生最后八年的生命沉思，关于痛苦、孤独、希望与真实之路
🟢109条箴言、28篇奇想故事、1部剧本创作
🟢...",https://book.douban.com/subject/37508197/,https://img1.doubanio.com/view/subject/s/public/s35250009.jpg,,
我与狸奴不出门,黄丽群,文学,7.6,214,云南人民出版社,2025-10,66.00元,"💚
这本书没有熙熙攘攘的时代大义，也不来自于正言厉色的野心，它仅是一个生命活给其生命的证据，是一个“人间好事者”的凭栏小立，以及薄薄的单衣。感谢陆游于千年后...",https://book.douban.com/subject/37422167/,https://img2.doubanio.com/view/subject/s/public/s35207211.jpg,,
活山,(英) 娜恩·谢泼德 / 管啸尘,文学,8.9,367,文汇出版社,2025-10,49.00,"⛰
女性不仅需要一间房间，更需要一片漫步的山野。
·
首位印上苏格兰银行纸币的非皇室女性
一本被藏匿三十年却战胜时间的奇迹之书
——如果可以，我也想与山脉长...",https://book.douban.com/subject/37651089/,https://img9.doubanio.com/view/subject/s/public/s35278295.jpg,,
删除咒骂,[英] 安吉拉·卡特 / 晓风,文学,8.3,175,南京大学出版社,2025-10,68.00,"○“文学女巫”安吉拉·卡特
○毒舌书评自选集首译中文
○闯入叙事迷宫|洞悉文化机理|拆解性别权力
○从《简·爱》到《源氏物语》，从好莱坞到紧身胸衣
○一本书...",https://book.douban.com/subject/37396139/,https://img3.doubanio.com/view/subject/s/public/s35259032.jpg,,
要短句，亲爱的,[法]彼埃蕾特·弗勒蒂奥 / 桂裕芳,文学,8.8,330,江苏凤凰文艺出版社,2025-10,49.8,"——原来，我们女性的成长，就是离开故乡，同时永远地背叛母亲。
龚古尔文学奖&法国女性文学奖费米娜奖得主 彼埃蕾特·弗勒蒂奥
最坦率、尖锐的母女书写
一颗敏感...",https://book.douban.com/subject/37507986/,https://img3.doubanio.com/view/subject/s/public/s35255333.jpg,,
天使的精确性,[美] 威廉·埃金顿 / 鲁擎雨,文学,9.1,94,天津人民出版社,2025-10,98.00,"三位来自不同领域的奇才，一场跨越时空的思想共振。
阿根廷作家博尔赫斯痛失所爱，由此洞悉了爱情与失去其实本为一体；
德国物理学家海森堡在量子领域的荒谬性争论中...",https://book.douban.com/subject/37508929/,https://img3.doubanio.com/view/subject/s/public/s35256757.jpg,,
我是幸存者吗？,[韩] 金初珑 / 余思祺,文学,8.6,791,广西师范大学出版社,2025-10,52.00,"【内容简介】
☂️2022年10月29日晚，我走在梨泰院的人群中，原本是为了庆祝节日，
而就在我的身后，生命正悄然消逝，
活下来的我看着自己的生活崩塌。
一...",https://book.douban.com/subject/37322028/,https://img9.doubanio.com/view/subject/s/public/s35277476.jpg,,
灵魂的风景,[德] 沃纳·赫尔佐格 / 沈巍,文学,9.0,343,文汇出版社,2025-10,79.00元,"🏆豆瓣2025年度影视·戏剧图书
🌋“我从不表现实际的风景，我展示给你看的，是心灵的风景，是灵魂的所在。”
·
🏆戛纳最佳导演×威尼斯终身成就奖得主沃纳·赫...",https://book.douban.com/subject/37474304/,https://img3.doubanio.com/view/subject/s/public/s35269383.jpg,,
重读鲁迅,许子东,文学,9.0,95,北京大学出版社,2025-9,98,《重读鲁迅》是著名教授许子东的又一力作。他沿着人民文学出版社2005年版《鲁迅全集》的收录顺序，以鲁迅的作品和生平为经，以历史与当下为纬，对鲁迅的经典文本进...,https://book.douban.com/subject/37443512/,https://img1.doubanio.com/view/subject/s/public/s35252328.jpg,,
